Time,cell_1,cell_2,cell_10,cell_18,cell_32,cell_42,cell_52,cell_55,cell_67,cell_82
370,0.5293108146819296,0.297693132511694,0.3441049846150104,0.4848433872865379,0.6141148400541585,0.3613992476516096,0.2729265928411134,0.4037064288183777,0.420867702894674,0.4827050253996134
371,0.5339389300634317,0.306051585746984,0.3611575574436883,0.506454418086038,0.4986855665806624,0.3507440212300741,0.2989306498592351,0.3938810493879559,0.3904340483558742,0.443269071900593
372,0.5151638703104665,0.3096318771198251,0.3563322273146266,0.4636446360578349,0.6708687086702366,0.401897538307371,0.3288478559663326,0.4212210383242123,0.3656950513557676,0.4450671253904207
373,0.5324579651968596,0.3063661724341772,0.3651443556783132,0.480506813922113,0.534590482498848,0.4083280557439818,0.2990792268738971,0.4189085073801154,0.340430141117763,0.4132157624163445
374,0.5506642688098186,0.2951196840967923,0.3735827010163516,0.4828176318955471,0.575240296052332,0.4574832677130111,0.2610877176301326,0.3823127883689788,0.3921306123496541,0.4233356814996469
375,0.5626367259217042,0.3253508622759368,0.3827398752702719,0.4696611714500107,0.5915320644684849,0.4918077973968289,0.3673990804147621,0.4173947941622065,0.397888323560546,0.3958345615105934
376,0.4775010539299972,0.3070635891390279,0.3479050418584661,0.4326671611258687,0.5846194833727844,0.3544775176305088,0.3599502695322466,0.3810340381127856,0.3423824725242597,0.5015744565146045
377,0.5371604158717409,0.2883994603510395,0.3412698785294492,0.4491901357747353,0.5450454076065834,0.3402950111855783,0.2837620977534688,0.3979300682978563,0.3557574689011839,0.434358865755785
378,0.4951958862412373,0.2910754179504981,0.3296684689473964,0.4654834679268086,0.5768437939882397,0.469361551553783,0.3406794765118702,0.3266939391167048,0.3869834453438458,0.4394058462195876
379,0.5116764763963325,0.3089758073135009,0.3427081931530182,0.4499408122857632,0.5939221468173628,0.4012657205992954,0.2815503597057524,0.3443477514523975,0.3300572717037141,0.4205700931080885
380,0.5267865365634357,0.2980219673931449,0.3893865544576455,0.4717047421649024,0.449996124087307,0.3811504764701298,0.3867284349469453,0.385641331545599,0.3423146953155769,0.4482049472209846
381,0.5203082508669828,0.2912235162755843,0.3496151435225084,0.4838025131395501,0.5496227413204249,0.4512566375461158,0.3223497898035252,0.3662021559967757,0.3512984835020497,0.4436636945043247
382,0.5305163251025828,0.2809333766110929,0.3415028164431661,0.4252671123629372,0.6256555699952936,0.4292992152042759,0.3163038507280479,0.3321420248823515,0.3560667349620516,0.4966733029910267
383,0.5279638224367892,0.2917293820514378,0.2906630891205743,0.425706422513006,0.5062752344822401,0.3608444574503973,0.3743563405015614,0.3601706599425429,0.3554200844187297,0.4847452768182255
384,0.565455637270087,0.3043273067547411,0.3820520305880387,0.4727247987179434,0.537412747259975,0.4182085129337626,0.3130379820301348,0.3981900284565329,0.3642062518584715,0.446824565029494
385,0.5232236048647525,0.2608802536791747,0.3448854162826643,0.4750715443007857,0.5656937093358007,0.3710118535121612,0.3197229721577413,0.3667019545442153,0.3488349573127566,0.4792941101460217
386,0.4837444986474004,0.2856819809379738,0.3238895775626088,0.4539475759610395,0.5276940558001402,0.4751943032393722,0.3085407956667575,0.3940739700497481,0.3867772796355636,0.4141575267002418
387,0.509260055285459,0.2747569884864373,0.3624529520611479,0.4541260553008345,0.6536677717113553,0.4137101510779661,0.3826600338505488,0.3691030720827241,0.3531157231152643,0.4349383229737658
388,0.5341662387578449,0.290403282781808,0.3350321263353104,0.465216403056608,0.6685163632307849,0.3885648468439481,0.3242906436714516,0.3851748995257676,0.3655217463908862,0.4876820541440644
389,0.4831984511756628,0.2729055300020379,0.3241508274719176,0.4765138806317027,0.4681015220941317,0.4113898802367687,0.3161794740869984,0.3936961469097534,0.3975112196840858,0.431114419450479
390,0.5298680435017117,0.2628857533342523,0.3358082475564067,0.4904732030083235,0.5514495582507366,0.3672919618773958,0.3125048134758632,0.3500036592081257,0.4236994583724078,0.4809829688727997
391,0.5006257949104728,0.2873566609654187,0.2932233778794234,0.4737956825129172,0.5368223137306495,0.4531508743130877,0.2999205295244379,0.4021107154187509,0.3623452307712153,0.4721514087602047
392,0.5047231656729683,0.3023040096431878,0.2990119278806808,0.4830085255087725,0.5592649214685526,0.3542408363863945,0.3165985195971169,0.3692993910972286,0.3316871525386523,0.4085269034148603
393,0.5136884413256088,0.3074612009985555,0.3553796024097707,0.499124369199364,0.5607026591205948,0.4098871015707734,0.2969031292622762,0.3580148243261085,0.3806992368993399,0.4450381976276782
394,0.5022182267108515,0.2805688775333392,0.3155680444305134,0.4409898423150508,0.5140835739081989,0.3296714557536135,0.3923657720683852,0.426200054656197,0.377002879996871,0.4783921302461221
395,0.486029227013422,0.280833018365848,0.3304461968769352,0.4890153496998097,0.4901212686766492,0.4207051084007977,0.3861116992311128,0.402552851131757,0.3620913610120405,0.4325699129246554
396,0.4960242596271734,0.2879956796705026,0.3518806552101428,0.4623855334897124,0.4492930246038383,0.4787394201680295,0.2979176980642666,0.3648916064861027,0.381551286442983,0.4311099829076396
397,0.5235572695583599,0.2832983848730571,0.3655879525938623,0.4593625396261622,0.5456038638396941,0.3580183555560156,0.3489388945190035,0.3708474424344258,0.3536406957999402,0.4221396209254364
398,0.4981108779466725,0.2710430327960983,0.3455928018477971,0.4546971595260672,0.5356281805286335,0.4308389772950765,0.3936790256595043,0.3583566702357394,0.3734318880877352,0.4285155014349854
399,0.5068060475522334,0.2540940501201236,0.3077971472176936,0.4138934495074554,0.553737714056419,0.4035485345911949,0.3487098590634948,0.4084147398620363,0.4027715317056182,0.453794815125765
400,0.5386844566157637,0.2707003744828397,0.2739043502170276,0.4765323598939388,0.5664971184416745,0.4304792989053137,0.3169353149965391,0.3938132281198049,0.3145641071955082,0.3273013333595869
401,0.5571809634570752,0.2591050584762077,0.2797145385348473,0.4494973334392808,0.5293316751941725,0.3704792137869002,0.3397430878615123,0.3231771404835013,0.2695485859113878,0.438575745511677
402,0.5296038691136771,0.2445301429210807,0.2380891359980421,0.407612884375339,0.5634557149925478,0.3464044183680952,0.2793164433602864,0.3663088432263552,0.2985227490258258,0.462637497492621
403,0.5086229206914754,0.2410560920686727,0.236494490855992,0.3857134177390709,0.5481234171120544,0.4245546236670788,0.3874693648678048,0.3651845623580499,0.340777406677084,0.4727529312435767
404,0.4892613737515193,0.2403006486247096,0.2503461561642494,0.4761690324616178,0.4912795146598044,0.4740839610805756,0.3128793291810621,0.3853997550116189,0.255792793631201,0.471550319196407
405,0.5018369598548252,0.2260390250811726,0.2614761126469009,0.4620755088526774,0.5282495517928489,0.3974480784919782,0.345871692502573,0.3770168373479358,0.2849223663944098,0.4533245731350321
406,0.4480774796616358,0.2514913847805282,0.2747510629137538,0.4862482830056669,0.5417622330552321,0.476204596875507,0.3012255206922237,0.4464291880319211,0.3116005088934312,0.4222399882200142
407,0.5102316773042254,0.2327915616074662,0.2757085064881961,0.4572598391911577,0.4680283316341643,0.4177555857432551,0.3693119898354607,0.367146639731056,0.2937271619243303,0.4271279928961938
408,0.4633133859957152,0.248982773191507,0.3167003557475698,0.455863452152021,0.5016127318173588,0.4148411988925742,0.317115093772025,0.3954327398574636,0.3388982515850089,0.5071300970817112
409,0.5125102892529018,0.2459769536121591,0.2942210261795566,0.467076949467627,0.5530057577909461,0.3904146399174757,0.3297448185028788,0.3693960588511068,0.3135912720288109,0.4425301170915905
410,0.512832763420212,0.2508720672386728,0.2995329552910908,0.4781410946921798,0.4972673156413032,0.3978028584101007,0.3474589156274033,0.4073156153539438,0.3581178826594421,0.4772023074433321
411,0.5286278783523188,0.26912877621797,0.3286238694856852,0.4725548123635917,0.5294415887582642,0.3953471572760544,0.3513911560544255,0.4054624585705006,0.3257743279723368,0.4098277246105612
412,0.5219959324939311,0.2481293672006467,0.2957512548317421,0.4381057513083899,0.5493522716717111,0.3681796544163602,0.3145752228197869,0.4627677748825394,0.3017681062656028,0.4659697497219823
413,0.4728127013922979,0.2827126108744722,0.3147089272844115,0.4516615091928651,0.5452482769843562,0.4785777508645226,0.3439109332768716,0.4083551863071407,0.3585654222794341,0.4092676938440587
414,0.5241404232117057,0.2996328934224662,0.3498799920315953,0.4029615397480504,0.5000558402823796,0.4665326977889441,0.4128773246762915,0.4593716596076237,0.3399781577439523,0.4420937543025774
415,0.5103455917651353,0.2418063000479174,0.3699756337978703,0.4082347125641529,0.4597086139828821,0.4193978194700658,0.4481257343428381,0.4667745738799486,0.3642579575717668,0.4307421007513042
416,0.4824031364145295,0.2699082637993547,0.2865848114499732,0.4571905015319569,0.4933173167206321,0.3378491403460242,0.3232270712316354,0.4441147539899456,0.4167903427843509,0.4574250915512995
417,0.5617843041220499,0.2832532332020184,0.2717379255460948,0.440803652249242,0.5889053478286972,0.389553106149284,0.3311562117382891,0.4148556948168649,0.3035725547402662,0.4778983017959367
418,0.5333957989513545,0.2433304670077742,0.2876036419939084,0.4175980138642758,0.5262234696644557,0.3771583061131812,0.3679097140683128,0.4297306772564855,0.230485766137755,0.399253433275277
419,0.4946225866134597,0.1946878392986434,0.2454045238155885,0.3944384620261421,0.5657278456335304,0.376677373423418,0.3309209460465436,0.2711930718913175,0.3008525118236284,0.3802383874890072
420,0.4489676757064786,0.1719571543012272,0.2391951895679895,0.3832819163619098,0.544027635271019,0.2786006628727792,0.2621735591537606,0.2846064902178739,0.2301086200708388,0.309275259658374
421,0.4404016854734315,0.1628381974934722,0.21305320547682,0.3250350466722195,0.4932862194715093,0.4054499055391409,0.2918496851893075,0.1498493274370695,0.1976774569604658,0.2928225242963544
422,0.4354665390444032,0.1373876133754325,0.2074621367382587,0.2530209052706064,0.3278337902352745,0.2575367510122915,0.1962876134074585,0.0697435306232088,0.1762540824690622,0.2806569616980373
423,0.4157027734182809,0.1303524322585777,0.1619833298616738,0.2383819330835841,0.3445644253660123,0.3241355238828184,0.1956174080060555,0.0898182770041623,0.1253894244668396,0.2708327468732888
424,0.3815866822336028,0.1286340970155478,0.1545529180785177,0.2567111850419674,0.3980162602804851,0.2777216672678986,0.2056974148843114,0.0722454174966906,0.1705769920847926,0.370688003361445
425,0.4131914081025029,0.1227556037206794,0.1982242795886494,0.3854492643977397,0.3599430224305943,0.236101824643878,0.3152412004933269,0.0585809967271499,0.2047477423648612,0.4123198856398127
426,0.3709974001993671,0.1298720198309587,0.2247645729107072,0.4454756688519232,0.408295893827683,0.2115930205997121,0.3507436023588013,0.0847250488053092,0.2282336890898525,0.4474016408092315
427,0.3462251116430739,0.1801243966361469,0.203286117606224,0.4179698282001603,0.383395159249807,0.1946832307072591,0.3122119457165441,0.1252880759580585,0.2190172099069192,0.4371220205445598
428,0.3365631261167586,0.1905066837214603,0.2322998967451346,0.4602035617154199,0.4073948427852409,0.2398248722423479,0.3580054553224091,0.1878102561431479,0.2777570171873531,0.4497158957751413
429,0.3559015176966905,0.2023054462799745,0.274546466087464,0.397444171654845,0.3894467346135369,0.2357130263091278,0.4286286890644368,0.252677188034223,0.3008223133574677,0.4379445364184346
430,0.4169424392647735,0.2365088474054493,0.3076378281665058,0.4684865249746416,0.3794113548911035,0.2468066987233629,0.4555781046555078,0.3030816172016038,0.3167443744448105,0.4008069621241301
431,0.3898330011947708,0.2390457033536222,0.3137437358139004,0.4778693531582416,0.4111386060026625,0.2436710988278056,0.3641064150704397,0.2835873211353782,0.3845475936957973,0.5176259966889871
432,0.4179124223725881,0.2449818181037838,0.3651162741032688,0.4586688497036568,0.41315619826965,0.2253070390021679,0.3646769286663824,0.3629409271167207,0.3488909329039432,0.4006922828531112
433,0.4525250752672595,0.2924636835648163,0.373020650138278,0.4106694856377648,0.4352925706151146,0.2647860378499799,0.4368431021622084,0.3462045874066182,0.3947986905896797,0.4517753879737511
434,0.4668033385811674,0.2884241615142495,0.3571159463987035,0.4511511849651483,0.4240400371284981,0.2532676791538455,0.3832986018472319,0.4418193212254305,0.4065986270672042,0.5010388734192606
435,0.4523328213699137,0.3007292571509914,0.4221826932890254,0.4674611213082132,0.5016758991257467,0.3111828586448853,0.3322773044056998,0.3957467680338051,0.3829320134715927,0.485816661893414
436,0.4701975528789884,0.2853560882762063,0.3524895182076694,0.4722082508688233,0.3791180615249818,0.2717826190609224,0.4099593941250012,0.4609916803401939,0.3831929792711519,0.4521056666309752
437,0.474119837004047,0.3224191988062849,0.3848636407580685,0.4896721929453281,0.474249421351799,0.3731075951698596,0.3343641212871895,0.3964391742133963,0.4394781464034494,0.4477163686142442
438,0.4710288431249244,0.3369071917600678,0.4487390879424916,0.4574954697891679,0.4633835736707892,0.3534651806357368,0.3634877298267923,0.4914603407399597,0.4377247623075698,0.4514901484182808
439,0.4462960763594388,0.3189171923689108,0.4200316022318638,0.4489550505425668,0.4537125136833461,0.2789518251467307,0.4033812255402941,0.4746407462808634,0.4781741305130724,0.4960458562855999
440,0.4865538260149606,0.3711099838068731,0.4624958194249318,0.4688768221879922,0.569111551869438,0.2943429411452862,0.3495641065170776,0.4815066891151526,0.411230192368201,0.4515796403385292
441,0.4898019470516225,0.3533295913413004,0.4254809803633095,0.4539059655253979,0.5005704324711496,0.3008328576621845,0.3841126754228587,0.4465401962909163,0.3820657226189803,0.4368215039372008
442,0.4712522485372521,0.3334189217110215,0.4287130343058775,0.4962957504070439,0.5532673122090567,0.2908870888762541,0.337670739905941,0.4238513928490958,0.3979027420211203,0.4346275160310527
443,0.4356310219369354,0.33722220192893,0.3921172412674188,0.4689357597276658,0.4890137912643442,0.183941355823919,0.3010262905899897,0.4819520577791683,0.3784279993935671,0.4980354948620046
444,0.398641137699453,0.3226235626870601,0.412163490426345,0.4189510815488106,0.48454060514336,0.166987360392099,0.4282859070232855,0.4439658499725279,0.3595668286774152,0.4286106647099289
445,0.4059418626529024,0.3268787143152954,0.4245568996006396,0.4235484811725717,0.4128969193160654,0.1463531613117802,0.3740519256470998,0.5132006066384156,0.3426030726305242,0.4543801333843747
446,0.3843895682245176,0.3167846345373913,0.3907082590757211,0.4569100619655394,0.4482265341046255,0.175439158156743,0.3002604244428494,0.4864052280758121,0.2780931326554479,0.4387042444095144
447,0.3681645137466576,0.3088350339545753,0.4055661488029297,0.4404229088182461,0.3605819480056627,0.0994125361806348,0.3665842869638352,0.3192005040996221,0.2938657122339989,0.44567493279481
448,0.3059492225197469,0.2826437589276797,0.3806363275855673,0.3720263267471517,0.3514173332753633,0.0862152027105209,0.2051808833336701,0.2519409938665539,0.2355098036733075,0.3920840499888541
449,0.2760099978246054,0.253503787444463,0.2609258784789716,0.3162132245261657,0.3122500103410697,0.1251715733134194,0.3280380561561222,0.2352286133025707,0.2102429892603406,0.2764313160899903
450,0.2671690352784295,0.2049430932223315,0.2539725378833048,0.2551894717884632,0.2982519136545726,0.0741368464998354,0.179678046091817,0.1612760530171665,0.1952337014682746,0.2989276113958869
451,0.2121398262056598,0.1650686630278074,0.1983954036664705,0.1824183063925163,0.2157525965846385,0.0892619753121569,0.1419145737703435,0.1230778980693741,0.175798273587104,0.1799061329145923
452,0.1788297801603124,0.1573642738677102,0.2326710789814526,0.125398127697777,0.2061457712859185,0.0215098935253946,0.1205141169391609,0.1131395247072244,0.1073757744612711,0.1505965232275096
453,0.1662454086727758,0.130278181823162,0.1666436613481681,0.1066699944359612,0.2138118366975921,0.0571106113358178,0.071492542245746,0.0830544852627982,0.108784600616167,0.1461021020168117
454,0.1479844909830621,0.1047408026969152,0.1552234335426117,0.0632318172594805,0.2101564143062063,0.0116835463168628,0.0656192457284626,0.0783867169320997,0.0902692120077574,0.0925424077704838
455,0.1533210502480453,0.0847083373304536,0.1394356046870629,0.0418541123138303,0.1871548350148904,0.0,0.102203382039397,0.0400632498680469,0.0935425463843324,0.0950887666480872
456,0.1025299787647771,0.0737992180507765,0.1251136792118464,0.0200822704018507,0.1851996842497937,0.0,0.0623471839623661,0.0678431037598145,0.0671409398345159,0.0858737195876144
457,0.1054877861873953,0.0597962688128829,0.0876268776016217,0.0218953425835261,0.1521538520349788,0.0086240626874762,0.0435506050620392,0.0377017741303069,0.0624925364355373,0.0418982948586077
458,0.0853242668448118,0.0473567726102199,0.0937225178159089,0.0219530620139286,0.1412935754977766,0.0175483685745464,0.0532181302956013,0.0366262938832228,0.0225854353442912,0.0344084401573371
459,0.0649208576957496,0.0286793668864196,0.099120921146501,0.0,0.1186899805088586,0.0144102367651486,0.0313925002179041,0.0516055934130744,0.0566003747560514,0.0533739629867109
460,0.0697764191575059,0.0301167452501113,0.0667704651143677,0.0,0.0879252050126438,0.0,0.0594874237387523,0.0382098509236416,0.0495389477235928,0.0607349676186218
461,0.0786579574059319,0.0201492695591885,0.0798320030731181,0.0,0.0950430461081341,0.0,0.0364218746702323,0.0573380615214294,0.0686093077440658,0.0180499333219935
462,0.0763611882565559,0.0104885720457748,0.0717508645895685,0.0,0.0695397859897665,0.0456726680985794,0.0273731860931588,0.046311783060196,0.0399303917681253,0.0479721411514123
463,0.0892927089523911,0.009911576771461,0.0999382598296495,0.0,0.0558606516287669,0.1445846997343309,0.0452632954810782,0.0457143418472003,0.0,0.0186606976918172
464,0.1364315984647758,0.0109429760269323,0.0570494358022864,0.0049454419742373,0.1110974009316538,0.0902713190378079,0.0263880933796495,0.0582421501096894,0.0364131499669939,0.0025969651028951
465,0.1526783045688272,0.0171749188043646,0.0982283652637703,0.0,0.0816709526493004,0.1400570464242448,0.0533371300718084,0.0539967269568316,0.0488446010781545,0.0274142540205472
466,0.1895623959440508,0.004275615181065,0.0660734280064656,0.0,0.1441175439991438,0.1541300530728327,0.056405588939723,0.0637473537465575,0.0131346295723088,0.0336063512632676
467,0.2317486831778494,0.0074328677321809,0.0735648732333304,0.0,0.172115082349456,0.2717961804040457,0.0446276180191877,0.0428994969114113,0.0246910574390505,0.0551473056248767
468,0.2404043393220197,0.0150143942181399,0.0601387472425732,0.0,0.2207705657172962,0.2061347204835521,0.0623661962516971,0.0621142652440837,0.0255858266140275,0.0414599696524714
469,0.2878827901747366,0.0049965009945917,0.0608245554472072,0.0,0.2350533705203592,0.2872311897256194,0.0772301889882701,0.0402031208726922,0.0678166138049999,0.0808856167797801
470,0.3665911194411904,0.0049120966443605,0.0543356920419349,0.0435852650927472,0.3159370545350107,0.2556867355133121,0.0935022160321392,0.0324293021716187,0.0756225534799713,0.1192792909992572
471,0.372035009517671,0.0087169065845383,0.0681346235058321,0.1837705685949896,0.3092800954111502,0.3342130634017946,0.2099093267846673,0.0605270236017545,0.0897993017832259,0.3077465434114778
472,0.3868164595348497,0.0349846019572928,0.1326440318193609,0.442056275048208,0.3437653041286848,0.3218558082118066,0.3774679808069943,0.0356222613659396,0.1478671849501065,0.4372840092960434
473,0.41232944203835,0.0832003030518219,0.1768797354779087,0.5687356549329282,0.3401815715216559,0.2569967228249621,0.3900385666243133,0.0995946638268431,0.1837518535824854,0.502015281785763
474,0.4139486817863377,0.1173087075049479,0.2492874941840662,0.546948176247124,0.3306088631386806,0.3457925998561236,0.3402184940128548,0.1356198327230614,0.2529905708806296,0.4797720891307211
475,0.4344696198118207,0.1531522057199632,0.2927088045919301,0.4879142331033712,0.3429574198979115,0.2625628235460059,0.4459731210550714,0.1686843982661083,0.3321359593750892,0.5521230733962658
476,0.4619396390727445,0.2173423177639689,0.3820783705829369,0.5522882109948988,0.362267066156632,0.2820873991526619,0.4306808417238777,0.1739467200121119,0.385269988971489,0.5271675215381257
477,0.4235270344246193,0.2666252517558325,0.460820156315996,0.5180542140267361,0.3793782550237319,0.2891548057908965,0.4059733503919873,0.24550927753607,0.5084116526017789,0.5379068884245726
478,0.4821159240495408,0.318077236992435,0.5166340268349668,0.508229196498232,0.3959228725754637,0.3172487338879979,0.4971898460750044,0.2545098447936313,0.5714356697171771,0.4912570077092528
479,0.4531194626147474,0.30972550646934,0.5594910860466614,0.4909705437036659,0.4075318752603029,0.4084490051196486,0.4997622755729259,0.3766670943223127,0.6155434729729822,0.4920475855662717
480,0.47260372042167,0.3545949115440491,0.5882447963674818,0.4799657866707562,0.5110212958727741,0.3676824157453133,0.5022190842646947,0.3938594639483385,0.6713782443686249,0.532462486723764
481,0.4852827023698196,0.3964276471461138,0.6477502492933412,0.4489095278733725,0.5104461268313495,0.4305099429106307,0.4895072011556171,0.4472815136715627,0.602498496628463,0.4699973828190651
482,0.5539947654979367,0.4687560797680392,0.6704481531997919,0.49365864517287,0.4919093897090331,0.4235673643537012,0.5088039053368442,0.4526832302945944,0.6648477954386761,0.4733331249057588
483,0.501749432472372,0.4471315240037342,0.6822466304151582,0.5265238383053144,0.5266952973212768,0.4562282512600974,0.4359298784714028,0.5762126348837823,0.6705919345596991,0.524161012411631
484,0.4877281408955475,0.4690528332777488,0.6518082015034492,0.4812122733496802,0.4971143646993615,0.4024993857198592,0.4690125806900523,0.5029827600920469,0.7270658755680875,0.5143574617774443
485,0.5384766613426017,0.4664753642575223,0.7022066793794981,0.4835120414640531,0.5216401607107607,0.2957442114307106,0.4331624574549531,0.561504324496315,0.6858578468487153,0.47678962387464
486,0.5399309950813492,0.4704194247754653,0.7538047910387932,0.4799931377812474,0.5487729795446001,0.4581706843206542,0.4051770486876955,0.5745128617575544,0.6064309961692165,0.4597674137460769
487,0.5533276379791193,0.4798921332210124,0.7095485701465797,0.4748144500760208,0.5287663515026523,0.3599363235553192,0.4408096683657031,0.5935793813262347,0.7080766162620502,0.5422265565028208
488,0.5526521425775607,0.4720312937989111,0.748174970882326,0.4871314645735149,0.5672236462419347,0.3628077648110893,0.3786138586601028,0.5829110353634316,0.7454651981457168,0.5005904880087315
489,0.583972099801074,0.5220912375824668,0.7755621746805573,0.5169543515125798,0.6091729459896545,0.3962061819229042,0.3511100601586251,0.5562790189836592,0.6738356563541074,0.494001714540961
490,0.5506141047704696,0.4821035618917736,0.7741819533255374,0.5119002964197317,0.5465568549522557,0.3724913785654932,0.3876256910999183,0.5700918357253175,0.6424495577577458,0.4843825028506902
491,0.5914694094742118,0.4376850840394005,0.720133866016823,0.5155488113652961,0.538144268391812,0.3936878943103491,0.4276225122765369,0.6175476239189115,0.6641564599418465,0.5128610064895708
492,0.5912343402296153,0.4985742452532065,0.6912666778141697,0.4756300941655904,0.593614886951751,0.3909988762726986,0.4156772104138584,0.6407424673227542,0.594347410286901,0.5174110445920754
493,0.5630681018440393,0.4595374599581605,0.7231394125259625,0.4921111406968435,0.5512955564437659,0.3557181531460817,0.352633017603324,0.5971825542564387,0.6355126662709442,0.4749271112106478
494,0.5650907609510932,0.4412206528031421,0.7024077971548918,0.4900637312366666,0.6383253017223358,0.4142989933355631,0.409656612287777,0.5661164351880924,0.6229891228033937,0.4950354631782661
495,0.523146943310534,0.4586776791464297,0.7031347407852288,0.4254973464384104,0.5401625589709523,0.4320564531853277,0.4607156344621981,0.5662115612855415,0.6451818549272241,0.5240020891427741
496,0.5836856660725676,0.4682632573756899,0.727789914341867,0.4873718422759853,0.5749427927528773,0.4128206425915229,0.4897652882637792,0.6415794465199868,0.7202881699880933,0.4503481541156995
497,0.5684184798097821,0.4416679139909579,0.6450873558902231,0.4475127758203539,0.559664198716362,0.3593281184636253,0.3589882218463802,0.5455931737436033,0.530617142926697,0.4390096924668284
498,0.5378436327370978,0.4269820597983413,0.6539090210499916,0.5084317019842305,0.5671709933392834,0.4677433226031787,0.3944317516299852,0.5842209915466751,0.5596756326310628,0.535709777207097
499,0.5345641776817046,0.4367737953024022,0.616564889572197,0.4940098010607661,0.5112584932414826,0.3054373765255512,0.4585685295397265,0.5624510355906902,0.5749385853011479,0.5090112720968107
500,0.5614935609605421,0.4416959622332044,0.6961213877869321,0.478381249528246,0.5079359371953756,0.4641216921769249,0.3768267549072185,0.5520605786270099,0.4734436328800266,0.4897738419474532
501,0.5497067551608348,0.4190867550730476,0.6138279503053029,0.5366704321208121,0.5129073363998111,0.3807792622057382,0.4527519021457558,0.5551679894754291,0.5895189933413663,0.5151195860705863
502,0.5282011855641161,0.4250822403586668,0.6690022300539342,0.4864901618202258,0.5265896253988025,0.4026279617320544,0.3666839627472689,0.5570927702258665,0.5143623747267454,0.4725891306447073
503,0.4792940266211701,0.4120893157240364,0.6846957018539455,0.48080677519808,0.5276663251830155,0.3522998371510247,0.3593545159339175,0.5157198661791015,0.5301945412963336,0.4501873693940845
504,0.4704595964323745,0.3839426756969932,0.6923439952319843,0.4561885421749325,0.4630197722293642,0.2707815699151308,0.4006288700636842,0.5176993238623353,0.541577798135433,0.5025743897155808
505,0.4969399006058783,0.3823530159493525,0.6420463114284104,0.4565956714800266,0.5628450517742563,0.2508388743965427,0.4639818075509934,0.5634861977125043,0.5004531053576641,0.5274569905956145
506,0.5026826965103252,0.3874206656078864,0.6081722831288672,0.4951607169731256,0.4092446320569528,0.1814547992372595,0.3140366355512073,0.5066087364536117,0.5737701558754158,0.483253568875184
507,0.4188960223430033,0.3918941521125132,0.5569942977763406,0.4728245209740307,0.3838411801373915,0.2910209393989543,0.3521442382074199,0.555510426835198,0.5501224246347015,0.5230127671468447
508,0.4539750225324791,0.3910237616309932,0.6612231249341474,0.5323444313356984,0.4874388844039981,0.2720981026021921,0.3667672185657952,0.5771776326478595,0.512286272547411,0.4734836228326761
509,0.4645613953103909,0.351580501166026,0.6376799156337299,0.4971223617853041,0.4480974573605763,0.3045443642482153,0.3970332010301347,0.5752558756236912,0.5634558175753501,0.4619193269733392
510,0.4448558485532207,0.4052373468974646,0.6287675052926291,0.5112575112485329,0.417918800155051,0.3819092470252647,0.3200714741192877,0.5784346588041142,0.4397127661967658,0.4253178378873383
511,0.474732482252505,0.3527262383529491,0.619759058676392,0.47987917043378,0.4951876478384086,0.2722772026277739,0.3761575167742618,0.5464517124383538,0.5232396946890834,0.5166019011725272
512,0.4529223641521258,0.3752683741058255,0.5886850718850025,0.4314691799189393,0.3966939762421373,0.26463378394748,0.3953608244537063,0.5380064403296823,0.4712322822356925,0.4656466705633491
513,0.4520460915712033,0.3909689489579192,0.6053806810619322,0.4655724733415485,0.4973288297251523,0.3052401134683154,0.4097694201245355,0.6160265024675924,0.5272053474568873,0.4875309143964016
514,0.4874380900943926,0.3403212773648043,0.6532187792054824,0.4694336320173176,0.535884671538153,0.3631965899226566,0.3719756071548035,0.5708337479476178,0.5551866512951801,0.4850036505359821
515,0.4647700999500226,0.3543190622781317,0.5872432434080281,0.4726542396618575,0.5216928932051421,0.3216108307143521,0.3392762564098573,0.6066545971763669,0.5369255842675779,0.4830874986903805
516,0.5456975051528329,0.3753649080813525,0.5868014273016794,0.5606159556088344,0.4945047785242627,0.3434239332231352,0.3380309475958121,0.6087630999028887,0.4930521450075578,0.4917422122227377
517,0.5462770864262148,0.3544879630546422,0.5768310221923559,0.4588221477417371,0.4897514326771804,0.2889459451794262,0.432569099183823,0.5623034296173876,0.5170233599418573,0.4712682457955628
518,0.5100427036662144,0.3428845383256565,0.5139963257844086,0.4430887005776239,0.5406311456041766,0.297742946582576,0.4323985387627378,0.5480021062358111,0.4524290060133146,0.4801581300515175
519,0.5129486351122302,0.3511687837146628,0.6145892115249758,0.4503670851899087,0.4763707354879158,0.2907104356401471,0.365403579801621,0.4691703427354082,0.4788431694679825,0.4708616995650063
520,0.5385172284300825,0.3705928819506464,0.5723643540780491,0.4621004908639343,0.4886109783591355,0.3641667571747972,0.409549990438788,0.5072048967261259,0.4802158699653404,0.5330677601331731
521,0.5368918250484557,0.3566494728429453,0.5499115274772789,0.5116806006698764,0.5529505968469377,0.4018252707934135,0.3808352472639703,0.5409661827630394,0.4652747678214356,0.4583763489453143
522,0.5724141651423879,0.3350433997185593,0.5656326645165013,0.4750051722031547,0.5413115295085725,0.4536653953288387,0.3562014213486798,0.5258003317214619,0.4205961220587396,0.4576336983228572
523,0.53152074358056,0.2924939108383658,0.5672205605242955,0.5173661629074485,0.551110401738221,0.5092910499123727,0.3222573767134263,0.5101182966418797,0.4186671820220711,0.4103225876124337
